delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
20037.0,fedex,furniture,bike,standard,north,foggy,24.4,4.14,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,134.42
6086.0,xpressbees,documents,truck,same day,central,foggy,254.8,18.05,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,,,1428.15
21208.0,amazon logistics,cosmetics,scooter,express,north,stormy,239.9,3.46,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,,,1259.88
1750.0,xpressbees,automobile parts,van,express,west,rainy,160.8,42.86,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,,,982.58
23569.0,dhl,clothing,ev bike,two day,north,stormy,45.2,39.77,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,345.31
12771.0,blue dart,automobile parts,van,same day,east,foggy,12.6,26.13,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,241.39
23154.0,dhl,cosmetics,van,express,central,clear,203.8,14.26,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,,,1111.78
10593.0,ekart,clothing,ev van,express,east,cold,221.8,21.4,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,,,1223.2
3935.0,blue dart,pharmacy,van,two day,north,hot,184.7,12.52,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,961.06
3920.0,shadowfax,groceries,ev bike,express,east,clear,168.9,21.66,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,,,959.48
1316.0,ekart,groceries,van,express,north,stormy,286.4,1.81,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,,,1487.43
19677.0,delhivery,cosmetics,truck,standard,east,rainy,77.3,27.22,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,468.16
10990.0,amazon logistics,clothing,van,two day,north,rainy,63.8,49.34,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,467.02
21891.0,ekart,cosmetics,truck,same day,west,hot,141.1,25.82,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,,,882.96
2802.0,fedex,groceries,ev bike,same day,central,cold,286.1,10.71,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,1562.63
10635.0,delhivery,documents,scooter,same day,south,cold,55.6,24.09,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,,,450.27
13234.0,dhl,cosmetics,bike,standard,north,cold,149.5,13.68,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,788.54
21545.0,blue dart,automobile parts,truck,standard,east,rainy,46.8,13.59,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,274.77
24566.0,ecom express,furniture,van,standard,north,stormy,264.8,28.5,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000024,no,,,1409.5
7834.0,fedex,furniture,bike,express,west,stormy,273.7,35.1,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000007,yes,,,1523.8
24597.0,dhl,clothing,scooter,standard,east,stormy,65.7,46.8,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,468.9
11371.0,amazon logistics,furniture,ev bike,standard,south,foggy,290.4,19.56,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000024,no,,,1510.68
8978.0,ekart,pharmacy,van,same day,north,rainy,115.1,21.28,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,,,739.34
4370.0,fedex,groceries,bike,two day,central,cold,262.8,23.3,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,1383.9
1620.0,ecom express,documents,truck,express,south,hot,207.8,38.55,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,no,,,1204.65
15967.0,dhl,fragile items,ev bike,same day,east,clear,241.2,15.32,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,,,1351.96
15590.0,shadowfax,electronics,ev bike,express,north,clear,265.7,42.42,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,yes,,,1505.76
840.0,ecom express,pharmacy,truck,standard,north,rainy,208.3,37.33,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,,,1153.49
13782.0,shadowfax,documents,van,standard,north,rainy,31.0,41.87,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,280.61
9837.0,shadowfax,groceries,ev bike,same day,south,rainy,85.7,3.1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,537.8
22906.0,dhl,groceries,van,standard,west,foggy,257.2,7.96,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,,,1309.88
20545.0,amazon logistics,automobile parts,ev bike,two day,south,clear,297.1,2.25,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1502.25
16520.0,shadowfax,electronics,van,express,west,clear,110.3,48.51,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,,,747.03
3639.0,delhivery,pharmacy,scooter,standard,east,stormy,168.8,14.42,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,887.26
10594.0,ecom express,automobile parts,truck,standard,north,cold,281.8,4.81,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,1423.43
4174.0,dhl,cosmetics,ev van,same day,east,cold,297.1,1.83,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,1592.99
17805.0,blue dart,automobile parts,van,standard,south,clear,148.3,37.98,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,855.44
17445.0,amazon logistics,furniture,scooter,two day,central,stormy,169.6,11.74,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,,,883.22
11074.0,ekart,furniture,scooter,standard,south,clear,172.5,29.33,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,950.49
19036.0,dhl,documents,truck,two day,south,clear,155.5,47.14,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,918.92
6251.0,xpressbees,pharmacy,bike,same day,central,foggy,278.6,17.19,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,,,1544.57
22149.0,shadowfax,fragile items,van,two day,central,foggy,54.2,47.94,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,414.82
1562.0,ekart,documents,ev bike,two day,south,foggy,168.9,33.8,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,945.9
24048.0,delhivery,automobile parts,scooter,two day,central,stormy,116.6,4.08,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,595.24
20582.0,ekart,furniture,ev bike,standard,east,hot,48.2,36.53,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,350.59
22557.0,ekart,pharmacy,bike,express,south,hot,34.9,14.35,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,,,267.55
3363.0,delhivery,cosmetics,bike,express,west,cold,100.1,21.15,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,,,613.95
4155.0,ekart,fragile items,bike,two day,east,hot,199.8,30.74,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,1091.22
1031.0,fedex,cosmetics,truck,same day,east,clear,132.7,39.21,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,881.13
1820.0,ekart,clothing,ev van,two day,north,clear,186.1,29.64,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,1019.42
14917.0,amazon logistics,electronics,truck,express,east,foggy,13.6,15.12,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,,,163.36
7543.0,dhl,clothing,ev van,two day,central,clear,252.4,36.51,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1371.53
2102.0,xpressbees,clothing,scooter,express,west,hot,213.7,23.74,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,,,1189.72
19322.0,dhl,clothing,van,standard,north,stormy,121.2,35.1,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,,,711.3
20453.0,amazon logistics,furniture,scooter,standard,north,rainy,182.4,36.78,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,1022.34
979.0,dhl,cosmetics,scooter,standard,west,cold,285.6,25.92,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,,,1505.76
8654.0,delhivery,cosmetics,ev van,same day,west,stormy,240.9,33.43,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,,,1404.79
21913.0,delhivery,fragile items,bike,same day,west,stormy,82.8,9.83,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,,,543.49
554.0,ekart,documents,ev bike,express,east,rainy,111.6,4.94,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,,,622.82
946.0,blue dart,fragile items,bike,standard,west,cold,76.6,26.13,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,461.39
18380.0,shadowfax,furniture,ev bike,same day,central,stormy,266.6,8.43,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,,,1458.29
12880.0,shadowfax,automobile parts,ev van,same day,south,stormy,74.4,14.17,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,,,514.51
8765.0,ekart,cosmetics,bike,express,north,rainy,227.4,31.41,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,,,1281.23
16795.0,xpressbees,automobile parts,truck,two day,north,rainy,260.4,20.06,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,yes,,,1362.18
4095.0,ecom express,furniture,scooter,standard,east,cold,94.7,41.07,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,596.71
17223.0,blue dart,cosmetics,ev van,standard,central,foggy,178.3,32.28,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,988.34
18054.0,xpressbees,groceries,scooter,express,east,foggy,177.9,48.57,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,,,1085.21
2289.0,ecom express,electronics,truck,same day,east,cold,216.2,18.28,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,,,1235.84
9926.0,fedex,automobile parts,scooter,standard,west,stormy,105.6,16.11,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,576.33
6677.0,amazon logistics,cosmetics,truck,two day,south,rainy,234.1,14.09,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,,,1212.77
250.99,fedex,groceries,truck,same day,east,stormy,167.7,42.4,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,,,1065.7
22499.0,ecom express,electronics,scooter,two day,east,foggy,74.1,6.33,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,389.49
11065.0,amazon logistics,furniture,van,two day,west,stormy,288.4,29.32,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,yes,,,1529.96
18158.0,delhivery,pharmacy,scooter,two day,central,stormy,184.8,5.35,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,,,940.05
15887.0,blue dart,electronics,scooter,same day,north,foggy,48.0,25.09,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,415.27
4300.0,delhivery,pharmacy,truck,two day,west,rainy,52.4,37.02,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,373.06
15051.0,blue dart,cosmetics,bike,standard,north,rainy,247.0,10.74,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,1267.22
12007.0,fedex,clothing,ev bike,same day,central,rainy,140.8,22.07,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,,,870.21
3756.0,ekart,pharmacy,scooter,two day,east,clear,165.8,26.67,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,909.01
23654.0,fedex,clothing,truck,standard,west,stormy,193.7,16.37,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,,,1017.61
4296.0,ecom express,fragile items,truck,two day,east,rainy,260.0,6.12,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,,,1318.36
10351.0,ecom express,furniture,bike,express,east,hot,63.9,12.68,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,,,407.54
21489.0,amazon logistics,electronics,truck,standard,central,rainy,7.7,2.2,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,95.6674
11389.0,blue dart,groceries,ev bike,standard,central,cold,255.7,5.59,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,1295.27
24451.0,fedex,automobile parts,van,standard,north,foggy,70.4,1.42,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,356.26
9670.0,ekart,electronics,ev van,standard,west,cold,88.8,41.19,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,,,567.57
20197.0,ecom express,furniture,bike,standard,north,hot,28.5,19.61,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,201.33
8065.0,xpressbees,automobile parts,scooter,two day,north,stormy,188.5,13.4,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,,,982.7
24599.0,fedex,automobile parts,bike,two day,central,hot,296.7,10.15,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,,,1513.95
17585.0,blue dart,documents,ev van,express,south,stormy,86.5,2.78,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,,,490.84
13467.0,blue dart,fragile items,scooter,same day,central,stormy,91.1,37.67,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,668.51
20903.0,xpressbees,electronics,ev bike,two day,central,clear,228.6,21.42,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,1207.26
5542.0,blue dart,documents,truck,standard,east,clear,55.5,42.6,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,,,405.3
1671.0,xpressbees,furniture,ev bike,two day,central,foggy,67.8,38.2,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,453.6
14004.0,ecom express,electronics,van,standard,central,rainy,187.1,14.98,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,,,980.44
15812.0,blue dart,automobile parts,truck,express,west,clear,279.9,37.43,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,,,1561.79
1225.0,dhl,automobile parts,bike,two day,central,clear,88.0,25.39,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,,,516.17
1292.0,amazon logistics,electronics,truck,two day,north,stormy,136.5,13.61,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,,,723.33
23834.0,amazon logistics,automobile parts,van,same day,central,hot,225.1,16.29,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,1274.37
1727.0,ecom express,groceries,bike,standard,east,clear,39.7,37.05,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,309.65
22890.0,ekart,pharmacy,van,same day,central,hot,162.1,0.67,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,911.43
704.0,blue dart,automobile parts,bike,same day,west,clear,250.7,18.3,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,1408.4
23911.0,xpressbees,electronics,van,same day,west,clear,75.1,21.06,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,,,538.68
5585.0,fedex,furniture,ev bike,two day,west,cold,234.1,3.64,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1181.42
12367.0,shadowfax,electronics,ev van,standard,west,stormy,106.2,39.43,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,649.29
18573.0,shadowfax,fragile items,truck,standard,central,clear,248.0,32.46,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,1337.38
21321.0,shadowfax,furniture,bike,express,south,cold,265.1,46.39,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,,,1514.67
17304.0,ecom express,automobile parts,ev van,same day,north,foggy,262.6,25.43,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,,,1489.29
13400.0,shadowfax,groceries,scooter,two day,north,rainy,261.3,44.58,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,1440.24
22826.0,amazon logistics,cosmetics,van,express,north,cold,22.7,19.05,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,,,220.65
20184.0,delhivery,furniture,truck,two day,north,rainy,167.4,47.0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,978.0
16957.0,delhivery,groceries,ev bike,two day,east,rainy,112.4,9.35,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,590.05
11584.0,xpressbees,groceries,van,same day,north,stormy,181.9,49.52,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,,,1159.38
24750.01,fedex,documents,bike,two day,north,hot,227.8,6.06,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,1157.18
908.0,blue dart,furniture,scooter,express,east,foggy,124.4,36.51,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,,,781.53
22967.0,ecom express,groceries,scooter,express,central,clear,107.2,4.13,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,,,598.39
19164.0,delhivery,clothing,ev van,standard,north,stormy,21.7,8.96,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,135.38
22017.0,amazon logistics,furniture,ev van,express,south,foggy,33.0,26.08,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,,,293.24
23091.0,amazon logistics,automobile parts,scooter,same day,east,rainy,278.6,10.88,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,,,1525.64
17351.0,fedex,cosmetics,scooter,two day,south,cold,288.7,15.99,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,,,1491.47
17100.0,shadowfax,clothing,ev van,standard,south,cold,241.2,9.89,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,,,1235.67
17791.0,fedex,furniture,truck,same day,central,stormy,259.3,29.61,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,,,1485.33
23145.0,xpressbees,automobile parts,scooter,standard,north,rainy,3.6,26.72,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,95.6674
8824.0,delhivery,groceries,ev bike,standard,north,hot,286.7,35.21,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,1539.13
23215.0,delhivery,documents,bike,express,west,clear,21.9,12.45,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,,,196.85
2304.0,amazon logistics,documents,scooter,two day,west,rainy,85.2,16.04,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,474.12
23109.0,ecom express,electronics,scooter,express,east,rainy,5.2,27.08,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,,,157.24
10974.0,amazon logistics,electronics,van,same day,central,clear,296.6,42.01,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,,,1632.7206
2185.0,shadowfax,furniture,truck,express,west,hot,120.7,36.82,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,,,763.96
22064.0,ekart,automobile parts,van,express,central,foggy,92.4,14.79,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,,,556.37
14155.0,fedex,groceries,van,two day,central,clear,241.9,22.48,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1276.94
409.0,ecom express,groceries,bike,same day,central,clear,233.5,40.49,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,,,1388.97
24013.0,fedex,automobile parts,ev van,standard,central,foggy,234.5,25.58,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,,,1249.24
21114.0,dhl,furniture,ev van,express,south,stormy,209.6,32.49,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,,,1195.47
15394.0,ekart,groceries,ev bike,standard,north,clear,23.3,29.51,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,205.03
20662.0,dhl,fragile items,scooter,two day,west,stormy,80.2,15.7,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,448.1
16456.0,blue dart,groceries,ev van,express,central,rainy,225.7,10.41,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,,,1209.73
9853.0,amazon logistics,electronics,bike,same day,south,cold,3.6,24.93,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,,,185.79
14488.0,amazon logistics,clothing,bike,standard,east,hot,108.3,32.96,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,640.38
17455.0,xpressbees,documents,bike,two day,east,hot,245.8,46.86,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1369.58
2386.0,amazon logistics,electronics,van,express,central,rainy,135.0,6.07,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,yes,,,743.21
14420.0,shadowfax,fragile items,van,express,west,hot,24.1,1.33,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,no,,,174.49
22600.0,shadowfax,documents,truck,same day,south,rainy,38.6,15.4,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,339.2
12275.0,shadowfax,furniture,ev van,standard,north,foggy,210.1,0.67,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,,,1052.48
4690.0,xpressbees,electronics,ev van,express,west,rainy,228.4,46.49,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,,,1331.47
21205.0,ekart,furniture,bike,same day,north,foggy,266.0,39.39,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,,,1548.17
3731.0,xpressbees,furniture,scooter,standard,west,hot,93.1,17.68,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,518.54
8215.0,delhivery,pharmacy,truck,express,central,rainy,143.9,47.7,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,,,912.6
18039.0,amazon logistics,clothing,truck,two day,east,clear,258.3,18.15,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,1345.95
21773.0,delhivery,pharmacy,ev van,two day,east,foggy,297.1,20.21,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,,,1546.13
1321.0,blue dart,electronics,ev van,two day,central,clear,82.0,33.1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,509.3
22078.0,fedex,fragile items,truck,two day,central,clear,68.9,47.18,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,,,486.04
8110.0,amazon logistics,fragile items,ev van,express,central,foggy,59.4,44.24,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,,,479.72
22702.0,delhivery,electronics,ev bike,same day,north,cold,38.5,34.32,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,,,395.46
17891.0,fedex,clothing,ev bike,standard,east,clear,185.6,23.1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,997.3
14832.0,amazon logistics,fragile items,truck,standard,east,rainy,261.5,32.49,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,1404.97
5769.0,fedex,pharmacy,truck,express,west,cold,75.8,13.0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,,,468.0
3718.0,ekart,clothing,ev van,standard,south,cold,238.1,19.63,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,1249.39
15187.0,delhivery,electronics,bike,two day,central,stormy,149.3,48.86,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,,,893.08
1218.0,xpressbees,fragile items,ev van,same day,south,foggy,36.7,42.64,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,411.42
1115.0,blue dart,clothing,scooter,standard,south,clear,146.3,39.83,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,850.99
13268.0,shadowfax,furniture,van,two day,south,rainy,102.7,20.66,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,575.48
10341.0,shadowfax,groceries,ev van,standard,west,hot,231.9,0.72,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,1161.66
19042.0,ecom express,electronics,scooter,two day,north,foggy,101.0,25.68,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,582.04
2413.0,ecom express,groceries,scooter,express,west,foggy,26.6,47.61,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,,,325.83
8749.0,ecom express,furniture,scooter,two day,north,rainy,86.3,45.46,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,,,567.88
10397.0,xpressbees,fragile items,ev van,two day,north,foggy,129.6,46.75,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,788.25
1677.0,blue dart,electronics,ev bike,same day,east,hot,136.0,31.62,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,,,874.86
12503.0,blue dart,clothing,van,standard,west,rainy,41.5,1.91,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,213.23
20799.0,xpressbees,groceries,scooter,standard,west,cold,220.0,6.86,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,1120.58
23660.0,delhivery,pharmacy,van,standard,east,stormy,34.5,39.21,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,290.13
19042.0,ecom express,electronics,scooter,two day,north,foggy,101.0,25.68,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,582.04
6571.0,amazon logistics,cosmetics,ev van,two day,east,cold,173.1,36.86,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,976.08
15749.0,fedex,pharmacy,ev bike,standard,north,rainy,248.7,10.24,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,,,1274.22
10081.0,blue dart,fragile items,truck,express,central,rainy,87.5,24.46,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,,,560.88
5410.0,xpressbees,clothing,scooter,two day,north,hot,263.5,38.87,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,,,1434.11
11287.0,delhivery,documents,van,express,central,hot,116.8,47.05,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,,,775.15
5136.0,delhivery,fragile items,bike,standard,central,rainy,166.0,24.69,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,904.07
23244.0,dhl,electronics,truck,same day,north,hot,132.0,44.93,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,894.79
18451.0,ecom express,clothing,scooter,express,west,hot,264.1,15.58,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,,,1417.24
